text;class;keyword_label;valder_label;textbloc_polarity_label;textbloc_subjectivity_label;happy_transformer_label;bert_label;suicidal_bert_label;polarity_modele;Naif;modele_groupement_score;groupement_all_modele_par_3;groupement_all_modele_par_4;groupement_all_modele_par_5;groupement_all_modele_par_4_subjectivity50;groupement_all_modele_par_4_subjectivity75;groupement_all_modele_par_5_subjectivity50;groupement_all_modele_par_5_subjectivity75;groupement_best_modele_par_2;groupement_best_modele_par_3;groupement_best_modele_par_2_subjectivity50;groupement_best_modele_par_2_subjectivity75;groupement_best_modele_par_3_subjectivity50;groupement_best_modele_par_4_subjectivity75
It s been nearly three years  but I still feel that Kylo Ben Solo doesn t deserve redemption  The man killed his ow  https   t co a69qtrMkh7;1;0;1;-0.05;0.2;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
RT  since we re talking abt him  hey uhh remember when YandereDev said intellectually disabled people deserve to die  played RapeL;1;0;0;-0.2;0.3;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
RT  R I P  I didn t know much about you but you helped out in hard times you didn t deserve to die at such a;1;0;1;-0.0305555555555555;0.4138888888888889;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
I m a waste of space and I deserve to die;1;0;1;-0.2;0.0;1;1;1;1;1;3;1;1;0;0;0;0;0;1;1;0;0;0;0
RT   I agree it s awful and makes no sense  Regardless of his last mistakes  he didn t deserve to die and mocking him;1;1;1;-0.5;0.5333333333333333;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
I hate myself sm  I just wanna die  I don t deserve to live;1;0;1;-0.3318181818181818;0.7;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
since we re talking abt him  hey uhh remember when YandereDev said intellectually disabled people deserve to die  p  https   t co eokuBuayM6;1;0;1;-0.2;0.3;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
Yes go keep on bringing me down  I swear I ll deactivate my social medias and never come back because yeah you guys  https   t co x8YkSCbymZ;1;1;0;-0.0407407407407407;0.1185185185185185;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
RT  Random commenter asked why I had such an extreme social warrior agenda in Magnus Chase  What he calls extreme social jus;1;0;0;-0.1138888888888888;0.5222222222222223;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
Aw I m so sorry  try not to let it get to you too much  they obviously didn t deserve you in the first p  https   t co F3aDF3M6U0;1;1;1;-0.0124999999999999;0.5083333333333333;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
i hate that i m not okay  i hate that i fucking want to kill myself but don t bc i don t want to leave my family st  https   t co QKmnrE63Ea;1;1;1;-0.6125;0.7749999999999999;1;1;0;0;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
RT  I quit  I keep grinding but still fucking suck  I no life something and I still fucking suck  I m never gonna get into;1;1;1;-0.6;0.8;1;1;0;0;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
I quit  I keep grinding but still fucking suck  I no life something and I still fucking suck  I m never gonna get i  https   t co 90Myx2lVgt;1;1;1;-0.6;0.8;1;1;1;0;1;3;1;1;0;1;1;0;0;1;1;1;1;1;1
RT  I fucking hate my whole family all they do is making me feel fat and I m so done with feeling bad about my body and const;1;1;1;-0.4333333333333333;0.6555555555555556;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
FUCK YOU I FUCKING HATE YOU;1;1;1;-0.6000000000000001;0.75;1;1;0;0;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
YOU MAKE ME FUCKING CRY EVERY NIGHT AND YOU DONT EVEN KNOW IT;1;0;1;-0.6;0.8;1;0;0;0;1;2;0;0;0;0;0;0;0;1;0;1;1;0;0
I fucking hate my whole family all they do is making me feel fat and I m so done with feeling bad about my body and  https   t co eXWykCGcrf;1;1;1;-0.4333333333333333;0.6555555555555556;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
so i need to work on this project and people count on me but i do fucking nothing because i think it s  https   t co 3xuJT5Fp0X;1;1;0;-0.6;0.8;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Liter spent so much money tonight and literally one of the worst nights in a looo g time literally about to straigh  https   t co XEgK1zt0Xs;1;1;1;-0.3;0.4333333333333333;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
Dunno why my phones done me so dirty and made videos of me and my ex s Cos of face recognition with the background  https   t co x6KfbmgBP9;1;1;1;-0.6;0.8;1;1;0;0;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
I was drinking and crying my night away as usual to find out my ex is fucking a girl in his bed so I tried to kill  https   t co 8YFPGq7C6k;1;0;1;-0.35;0.5499999999999999;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
ok legit question can I fucking kill myself I m 100  done with life;1;1;1;-0.0499999999999999;0.65;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
I m so done with today like I just want to fucking kill myself;1;0;1;-0.6;0.8;1;0;0;0;1;2;0;0;0;0;0;0;0;1;0;1;1;0;0
how many times do i have to be in this position for my fucking mother to realise that if i stay here i ll either ki  https   t co lBQ8hoeHC2;1;0;0;-0.0499999999999999;0.65;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
Oh my god if that Jim Acosta did to that woman was fucking abuse WHAT DO YOU THINK TRUMP HAS DONE TO FUCKING WOMEN  https   t co U1eFGgIyuy;1;1;1;-0.6;0.8;1;1;0;0;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
i wanna kill myself im so fucking done;1;1;1;-0.6;0.8;1;1;0;0;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
GOD FUCK IM A DUMB FUCKING IDIOT WHO CALLED OUT PERSONAL INSTEAD OF SICK GUESS WHOS GETTING THEIR THIRD REPRIMAND S  https   t co r9W52o6LNY;1;1;1;-0.3815476190476191;0.5095238095238096;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
IM GOING TO KILL MYSELF my art teacher just expanded the homework we needed to go by like fucking FIVE TIMES  I THO  https   t co BYzGwBrFWB;1;0;1;-0.6;0.8;1;1;0;0;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
I m just gonna go ahead and kill myself  Already done for the fucking day;1;0;1;-0.6;0.8;1;1;0;0;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
The girl I was fucking with the one that made me not kill myself a night I was just done is out of being institutionalized;1;0;0;-0.6;0.8;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Im going to fucking kill myself cuz I have no purpose on this earth cuz everything I wanna do in this life has bee  https   t co inr5vuBccx;1;1;1;-0.6;0.8;1;1;0;0;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
I fucking get it that I m almost done with the semester but I feel like it s too much shit I have to do  I feel lik  https   t co rmKzCdSSNI;1;1;1;-0.4;0.8;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;1;0;0
I want to kill myself I really want to fucking kill myself im done;1;0;1;-0.1999999999999999;0.5;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
can u do something about demo holy fucking SHIT its been months without ANYTHING done do u not reali  https   t co g4m6reGxUg;1;1;1;-0.2;0.8;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
I demanded personal satisfaction  And it was so fucking glorious to finally have done it  I had to do  https   t co RiK6Ys6Uw6;1;1;0;-0.1999999999999999;0.7000000000000001;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I GOT MY BOX              i ll pick it up tomorrow  priscilla;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Thanks for the offer;0;0;0;0.2;0.2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
glad to see spring making a comeback in Denver today;0;1;0;0.5;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
is loving the sun but is upset she cant make the picnic thurs;0;0;1;0.6;0.95;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;1;0;0
is home from the gym and is going to sit on her butt all day;0;0;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Oh yes  I was reading that one;0;0;0;0.0;0.0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Haha  Well I have more but I don t have to do anything but file the rest away or delete them;0;1;0;0.35;0.4;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Thanks  It s just what I think;0;0;0;0.2;0.2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
News Releases from the banquet   almost done  Final editing stages;0;0;0;0.0;1.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
He is good  He s down in Florida for MTS  He graduates in late April   He really happy about this;0;0;0;0.2611111111111111;0.6222222222222222;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kiwitweets Hey Jer  Since when did you start twittering;0;1;0;0.0;0.0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
I  even figured out that Turkey is pretty close to Iraq;0;0;0;0.25;1.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
about to open birthday presents;0;1;0;0.0;0.5;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Hello  people on Facebook  Do you like the way I m spamming all of your newsfeeds with Twitter;0;0;1;0.0;0.0;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
The thing to remember is  obsessing sucks up energy you could put into that new story  I say kick worry to the curb;0;0;1;-0.0818181818181818;0.3772727272727272;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
MicroBlog  You have a good point;0;0;0;0.7;0.6000000000000001;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Yes  I am obviously the only one at the National Aviary who answers the phone;0;0;0;0.0;0.75;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;1;0;0
well  you do spend enough time there that you may as well subsidize your habit;0;0;0;0.0;0.5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oh  that was great  Thanks  I ll pass it around;0;0;0;0.5;0.475;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tania  i think you should get athene and the rest of the crew on twitter;0;1;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
I m almost caught up on HIMYM  I watched 3 4 episodes with  last night  SSSSOOOO GOOD;0;0;0;0.35;0.3333333333333333;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Thank you for inspiring people to check out a great cause that they might not have otherwise known was out there;0;1;0;0.65;0.875;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tonight s the last time i ll sport this Milla Jovovich esque hair http   tinyurl com 6yabk6   will finally have a straight do tomorrow;0;0;0;0.0666666666666666;0.4888888888888889;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
WHAT  You so need to put that on the site  You know  cause us bloggers LOVE free wifi   Awesome;0;0;0;0.6333333333333333;0.7999999999999999;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Wow  Wow  Good to hear;0;0;0;0.3;0.8666666666666667;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http   twitpic com 2nvz6   We re both famous;0;0;0;0.5;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
important meetings happening all over the office  and i m not needed in any of them  YES;0;0;0;0.4;1.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
should not be crushing on a boy  with a nice smile  just  cos he asked for my number    hmm;0;1;0;0.4333333333333333;0.6666666666666666;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
YaY   Just found out Amy is having a Girl   LiL Bonita   Im so excited  now I can go by little girly things for the babes;0;0;0;0.09375;0.625;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Hah  Round is a shape  indeed  and there are round parts of me I d like to plane down;0;0;0;-0.1851851851851852;0.362962962962963;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I gotcha this is my fridge  http   tinyurl com dxvmx7    not sure it s photographed well though  arg;0;1;0;-0.25;0.8888888888888888;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
some people tweets a lot That   s cool   I guess;0;1;0;0.35;0.65;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Amazing night and great day   I LOVE my Heels;0;0;0;0.6333333333333334;0.75;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Haha Get all your Stress out x;0;0;0;0.2;0.3;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
I see you are a fast learner LOL You went to no messages to a few pages full in just one night  Go head Ms Sonya;0;0;0;0.2875;0.4875;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Thank you;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Good morning Tweeterville  Looking forward to your tweets today Make it an awesome day;0;0;0;0.85;0.8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LoL today any woman who can handle 7 kids inspires me  inspire;0;0;0;0.8;0.7;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ouch;0;1;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
And waiting for sunrise in spring with an amazing colors;0;1;0;0.6000000000000001;0.9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Wow  Just back from my longest ever non stop run  14 miles  Now I truly know what sore legs feel like  delighted tho;0;0;0;0.2666666666666666;0.5666666666666667;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http   twitpic com 2yf0y   Me and my boyfriend  Tom  on my birthday night out;0;0;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Eating an Ed s waffle  with icecream cream n chocolate sauce  OMGOSH amazing;0;1;0;0.6000000000000001;0.9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i thought it meant you are my destiny too  cause of the song  hahaha  and yes  they re coming;0;0;0;0.2;0.4;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
here are 15 55 GOOD MORNING;0;0;0;0.7;0.6000000000000001;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Fast  amp  Furious  New Model  Original Parts a really good film;0;0;0;0.3528409090909091;0.6011363636363636;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
watching Arthur cos I m way cool;0;1;0;0.35;0.65;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lol i m thinking of moving to Berlin;0;0;0;0.8;0.7;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
obey the last fm algorithm  maybe it would turn out you really do like scooter if you gave him a chance;0;0;0;0.1;0.1333333333333333;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Morning  I have slacked for two days in twittering  But here I am again  Just finished a good run Ready to start a new day;0;0;0;0.3454545454545454;0.5181818181818182;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Isn t that sweet of them     Altruism at it s finest;0;0;0;0.35;0.65;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
Good Day Tweeps  Have a great day;0;0;0;0.75;0.675;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
well   good morning  i think   lol nothing like playing muscial chairs with where you sleep;0;0;0;0.75;0.65;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Losing those 2 guys is huge  but you gotta deal with it  Time to call up Weber for the PP  amp  Price to take some NyQuil  habs;0;1;0;0.4000000000000001;0.9;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
You make the milk look REALLY good in your pictures;0;0;0;0.7;0.6000000000000001;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
is working on her listography  http   plurk com p n233g;0;0;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
It s Tuesday   at work   still riding the high from the workout last night  It should be a good day;0;0;0;0.2866666666666667;0.4022222222222222;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
that is so cool   good to hear   thanks for sharing;0;0;0;0.4166666666666666;0.4833333333333333;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Don t get upset by it  not worth it Besides if they do that with enough people  their accounts will not be so popular;0;1;0;0.15;0.5;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
it is going to be sunny and 11 Celcius Friday and sunny and 15 Saturday sweet;0;0;0;0.35;0.65;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
do u know ur joe is on here now;0;0;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
http   twitpic com 2y3i4   Totally love this pic  Are you singing it in Finnish;0;0;0;0.5;0.6;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Haircut  Feeling fresh and clean;0;1;0;0.3333333333333333;0.6000000000000001;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I m with ya there;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
todd loves steps;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I m absolutely interested  I ll shoot you my info in a DM  or of course feel free to share it in a reply and I ll retweet;0;0;0;0.325;0.65;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
poor    Fortunately you have a good sense of humor;0;0;0;0.2333333333333333;0.6333333333333333;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
toothpaste    If you use the whitening stuff the bleach will burn a layer of skin off;0;1;0;0.0;0.0;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
yes   but today daddy has them  i m out for the day to work;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Evening Carlota  not bad thanks     a bit tired     but that is normal      rolls eyes;0;1;1;0.0749999999999999;0.5541666666666667;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Good morning;0;0;0;0.7;0.6000000000000001;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
haha  well it s never a permanent state for me  offline;0;1;0;0.2;0.3;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
trying to figure out how this works;0;1;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
and then look bemused when I take it off of their alloted hours;0;1;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Beans on toast with Simona  Can it get any better;0;0;0;0.5;0.5;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Haha  they are a flamin distraction;0;1;0;0.2;0.3;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ok    now I have tkts for 2nite    Fast and the Furious  hope is GREAT after being sold out for the weekend;0;0;0;0.5;0.6166666666666667;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
yo  I live in Jacksonville lets do lunch;0;1;0;0.1363636363636363;0.5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Wasn t the Miami valley already frozen  It s WINTER;0;0;0;0.0;0.0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
May 6th We couldn t wait any longer  i was waiting for someone to ask  LOL;0;1;0;0.8;0.7;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
going back to straighten my hair download some nds roms first though;0;1;0;0.125;0.1666666666666666;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
It s going to be a beautiful day  I am going to have a new granddaughter;0;0;0;0.4931818181818181;0.7272727272727273;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wants something to eat but cant decide what to have shortstack were on home and away and hi tori;0;1;0;0.2;0.1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
congrats      Ill def go and support the TC Media takeover;0;1;0;-0.5;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I m learning to twitter   beats doing the taxes;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I thought it said  quot looking to get A shot quot  for a second   I m interested in both  mesh09;0;0;0;0.125;0.25;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Thank you precious woman  May you receive that and exceedingly more than you could ever hope for or imagine;0;1;0;0.5;0.75;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa No  2 in happy  Yea;0;0;0;0.8;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i went to starbucks earlier;0;1;0;0.0;0.5;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
u ve got a list for fellow  hotties  You gonna have to share that one Amigo;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Congrats  Hopefully we will be seeing you in the fall;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hot chocolate xx;0;1;0;0.25;0.8500000000000001;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http   twitpic com 2ydkg   Time to bust out the Green Wing;0;0;0;-0.2;0.3;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
yeah 16kg is around 40lbs Glad you liked the interview I did with Steve Cotter  Quigong is sucha valuable part of any training;0;0;0;0.55;0.9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i adore your music  you are extremely talented;0;0;0;0.7;0.9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
yummy starbucks;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
imy frankieeeee  lt 3   found any good books to read yet;0;0;0;0.7;0.6000000000000001;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
Photo  eatsleepdraw  so weird    I like it  http   tumblr com xig1jujl3;0;0;0;-0.5;1.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Just woke up    Good morning everyonee;0;0;0;0.7;0.6000000000000001;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Oh  that s good to hear  But is it over already  Or you ll continue it after the Holy week;0;0;0;0.7;0.6000000000000001;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
heading home today for easter break my parents don t think i ll be home til thursday  so what a surprise;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
damn it have to make it a proper website one day with the help of tiff;0;0;0;0.0;0.1;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
WELCOME TWEET lt 3 LETS GET THIS;0;0;0;0.8;0.9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I am really good   tired but good;0;0;0;0.3333333333333333;0.6333333333333334;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
There is a stray cat on campus that looks like Garfield  The students are always feeding him  so he is very fat  Like me;0;0;0;0.2;0.3;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
You too;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
have you seen this link  Me thinks you might like it http   bit ly Mr2jY;0;1;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Caution  It can be addictive;0;1;0;0.0;0.9;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Oh  we have  quot Antiques Roadshow  quot  It is strangely addictive  It s kind of funny when people find out their junk is worthless;0;1;1;0.0124999999999999;0.925;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;1;0;0
lol you and me both  Grumpy and bitter;0;1;0;0.35;0.6;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Goooooood hwo re you;0;1;0;0.0;0.0;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
lol the conbrainer store thats cute;0;0;0;0.65;0.85;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
me too  It s gonna be awesome  Eeek  One week;0;0;0;1.0;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Decently functional  I m at work today;0;0;0;0.1666666666666666;0.6666666666666666;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
My list is short  so does that mean the my God is huge too  LoL;0;1;0;0.221875;0.6468750000000001;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
I m not really feeling the whole  going to class and being productive  thing today    hooky;0;0;1;0.05;0.3;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
that Dalek is great;0;0;0;0.8;0.75;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Positive Mental Attitude   Today can t be as bad as yesterday;0;1;0;-0.1909090909090908;0.4707070707070707;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ecstatic that Wal Mart now carries Sambazon;0;1;0;0.0;0.0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
laughter is indeed the best medicine  whatever ur situation today find a reason 2 smile wholeheartedly  God is good faithful amp loves u  lt 3;0;0;0;0.6666666666666666;0.3333333333333333;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
What is the software on the middle screen  I have used Adobe Premiere and Sony Vegas for amateur video making;0;0;0;-0.125;0.125;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Insulting  Did  you  invent it  Now I know what to get you for your birthday  http   is gd rcf4;0;0;1;-1.0;1.0;1;1;0;0;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
I m VERY VERY hungry  Don t anyone on my timeline dare to talk about food   Or I ll seriously eat you up;0;0;1;-0.0366666666666666;0.5283333333333333;0;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
cflsc1 enough of the shameless book plug;0;1;1;0.0;0.5;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
what was channel and time of prog politicians with no formal training bathe in SIMPLEXITY a la CNUTROY;0;1;1;0.0;0.0;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
